x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
363 100 10 18.60 0.05 6.70 -0.36 4.74 5.73 9.87 9.87 6.67 -0.24 5.81 0.78 0.67 -7.25 1.90 -3.81 -16.45 11.64 11.64 -16.45 86.62 0.33 0.02 0.02 8706.23
364 100 10 18.65 0.05 6.53 -0.17 4.75 5.75 9.87 9.87 6.74 0.07 5.81 1.66 0.88 -3.36 1.55 3.89 -16.45 11.64 11.64 -11.09 86.95 0.33 0.04 0.02 8487.83
365 100 10 18.70 0.05 6.41 -0.12 4.75 5.77 9.87 9.87 6.69 -0.04 5.81 2.12 0.46 -2.32 0.23 1.04 -16.45 11.64 11.64 -11.09 87.28 0.33 0.05 0.01 8331.19
366 100 10 18.75 0.05 6.24 -0.17 4.75 5.79 9.87 9.87 6.48 -0.21 5.81 3.80 1.68 -3.58 -0.36 -1.26 -16.45 11.64 11.64 -11.09 87.58 0.30 0.10 0.04 8107.76
367 100 10 18.80 0.05 6.03 -0.21 4.76 5.80 9.87 9.87 6.26 -0.22 5.81 3.88 0.07 -4.21 -1.10 -0.63 -16.45 11.64 11.64 -10.04 87.88 0.30 0.10 0.00 7834.10
368 100 10 18.85 0.05 5.89 -0.14 4.76 5.82 9.87 9.87 5.88 -0.38 5.82 2.71 -1.16 -2.71 -1.49 1.50 -16.45 11.64 11.64 -10.04 88.18 0.30 0.07 -0.03 7654.43
369 100 10 18.90 0.05 5.46 -0.43 4.76 5.83 9.87 9.87 5.67 -0.20 5.81 2.07 -0.64 -8.57 -3.27 -5.85 -16.45 11.64 11.64 -10.04 88.46 0.27 0.05 -0.02 7098.02
370 100 10 18.95 0.05 5.33 -0.14 4.76 5.84 9.87 9.87 5.43 -0.25 5.81 1.25 -0.82 -2.76 -4.09 5.81 -16.45 11.64 11.64 -8.57 88.72 0.27 0.03 -0.02 6919.01
371 100 10 19.00 0.05 5.08 -0.25 4.76 5.86 9.87 9.87 5.47 0.05 5.81 0.43 -0.82 -4.75 -4.29 -1.99 -16.45 11.64 11.64 -8.57 88.99 0.26 0.01 -0.02 6598.07
372 100 10 19.05 0.05 4.88 -0.20 4.77 5.86 9.87 9.87 5.49 0.02 5.81 -0.30 -0.73 -4.20 -4.37 0.55 -16.45 11.64 11.64 -8.57 89.22 0.23 -0.01 -0.02 6336.17
373 100 10 19.10 0.05 4.77 -0.11 4.77 5.86 9.87 9.87 5.45 -0.04 5.81 -1.62 -1.32 -2.17 -3.86 2.03 -16.45 11.64 11.64 -8.57 89.46 0.24 -0.04 -0.03 6195.25
374 100 10 19.15 0.05 4.72 -0.05 4.76 5.86 9.87 9.87 5.36 -0.09 5.81 -2.18 -0.56 -0.94 -3.62 1.23 -16.45 11.64 11.64 -8.57 89.69 0.23 -0.05 -0.01 6135.32
375 100 10 19.20 0.05 4.72 -0.00 4.76 5.86 9.87 9.87 5.13 -0.24 5.81 -3.20 -1.03 -0.02 -3.39 0.92 -16.45 11.64 11.64 -8.57 89.94 0.25 -0.08 -0.03 6134.03
376 100 10 19.25 0.05 4.50 -0.22 4.76 5.86 9.87 9.87 4.66 -0.46 5.80 -4.29 -1.09 -4.54 -3.49 -4.52 -16.45 11.64 11.64 -8.57 90.16 0.22 -0.11 -0.03 5844.94
377 100 10 19.30 0.05 4.27 -0.23 4.76 5.84 9.87 9.87 4.30 -0.37 5.80 -4.78 -0.48 -4.49 -3.51 0.05 -16.45 11.64 11.64 -8.57 90.37 0.22 -0.12 -0.01 5547.14
378 100 10 19.35 0.05 4.07 -0.20 4.76 5.83 9.87 9.87 4.57 0.27 5.80 -5.47 -0.69 -4.08 -3.65 0.41 -16.45 11.64 10.86 -8.57 90.58 0.20 -0.14 -0.02 5282.02
379 100 10 19.40 0.05 4.22 0.16 4.76 5.81 9.87 9.87 4.94 0.37 5.80 -6.56 -1.09 3.31 -2.46 7.39 -16.45 11.64 10.86 -8.57 90.78 0.20 -0.16 -0.03 5488.35
380 100 10 19.45 0.05 4.26 0.03 4.76 5.79 9.87 9.87 5.19 0.25 5.79 -7.55 -0.99 0.60 -2.13 -2.71 -16.45 11.64 10.86 -8.57 91.00 0.22 -0.19 -0.02 5528.20
381 100 10 19.50 0.05 4.56 0.31 4.76 5.77 9.87 9.87 4.94 -0.25 5.79 -5.88 1.67 5.89 -1.06 5.29 -16.45 11.64 10.86 -8.57 91.23 0.24 -0.15 0.04 5925.95
382 100 10 19.55 0.05 4.36 -0.21 4.76 5.75 9.87 9.87 4.47 -0.47 5.79 -5.29 0.59 -4.38 -1.08 -10.27 -16.45 11.64 10.86 -8.57 91.44 0.20 -0.13 0.01 5658.65
383 100 10 19.60 0.05 4.08 -0.28 4.75 5.72 9.87 9.87 4.31 -0.16 5.78 -4.50 0.79 -5.59 -1.42 -1.21 -16.45 11.64 10.86 -8.57 91.64 0.20 -0.11 0.02 5295.59
384 100 10 19.66 0.06 3.97 -0.10 4.75 5.69 9.87 9.87 4.78 0.48 5.78 -5.84 -1.34 -1.58 -1.49 4.01 -16.45 11.64 10.86 -8.57 91.90 0.26 -0.15 -0.03 5162.39
385 100 10 19.70 0.04 4.02 0.04 4.75 5.66 9.87 9.87 4.90 0.11 5.78 -6.39 -0.55 1.15 -1.37 2.72 -16.45 11.64 10.86 -8.57 92.06 0.16 -0.16 -0.01 5220.49
386 100 10 19.75 0.05 4.12 0.11 4.75 5.62 9.87 9.87 5.39 0.49 5.78 -7.57 -1.19 2.29 -0.69 1.14 -16.45 11.64 10.86 -8.57 92.25 0.19 -0.19 -0.03 5357.34
387 100 10 19.80 0.05 4.50 0.37 4.75 5.59 9.87 9.87 5.10 -0.28 5.78 -7.40 0.17 7.03 0.46 4.74 -16.45 11.64 10.86 -8.57 92.49 0.24 -0.19 0.00 5841.18
388 100 10 19.85 0.05 4.44 -0.06 4.75 5.56 9.87 9.87 4.53 -0.57 5.77 -5.95 1.46 -1.20 0.75 -8.23 -16.45 11.64 10.86 -8.57 92.70 0.22 -0.15 0.04 5764.66
389 100 10 19.90 0.05 4.22 -0.22 4.75 5.52 9.87 9.87 4.34 -0.20 5.77 -5.20 0.75 -4.55 -0.03 -3.35 -16.45 11.64 10.86 -8.57 92.90 0.20 -0.13 0.02 5481.00
390 100 10 19.95 0.05 4.01 -0.21 4.74 5.47 9.87 9.87 4.64 0.30 5.77 -5.91 -0.71 -4.19 -0.51 0.36 -16.45 11.64 10.86 -8.57 93.11 0.20 -0.15 -0.02 5208.84
391 100 10 20.00 0.05 4.09 0.08 4.74 5.42 9.87 9.87 5.70 1.06 5.77 -6.55 -0.65 1.63 -0.94 5.82 -16.45 11.64 10.86 -8.57 93.31 0.20 -0.16 -0.02 5314.95
392 100 10 20.05 0.05 4.24 0.15 4.74 5.38 9.87 9.87 6.00 0.30 5.77 -7.15 -0.60 2.74 -0.23 1.11 -16.45 11.64 10.86 -8.57 93.54 0.23 -0.18 -0.01 5511.09
393 100 10 20.10 0.05 4.68 0.44 4.74 5.33 9.87 9.87 6.80 0.80 5.77 -10.23 -3.08 9.19 1.25 6.44 -16.45 11.64 10.86 -8.57 93.77 0.22 -0.26 -0.08 6083.92
394 100 10 20.15 0.05 4.76 0.08 4.74 5.29 9.87 9.87 4.57 -2.23 5.77 -8.65 1.57 1.68 1.58 -7.51 -16.45 11.64 10.86 -8.57 93.99 0.22 -0.22 0.04 6186.31
395 100 10 20.20 0.05 4.62 -0.14 4.74 5.24 9.87 9.87 4.18 -0.39 5.76 -6.36 2.29 -2.71 1.19 -4.39 -16.45 11.64 10.86 -8.57 94.23 0.24 -0.16 0.06 6006.61
396 100 10 20.25 0.05 4.34 -0.28 4.74 5.18 9.87 9.76 4.20 0.02 5.76 -5.91 0.46 -5.55 0.41 -2.84 -16.45 11.64 10.86 -8.57 94.45 0.22 -0.15 0.01 5638.84
397 100 10 20.30 0.05 4.11 -0.23 4.74 5.12 9.87 9.59 9.06 4.86 5.77 -6.23 -0.33 -4.53 -0.75 1.02 -16.45 11.64 10.86 -8.57 94.65 0.21 -0.16 -0.01 5344.33
398 100 10 20.35 0.05 4.15 0.04 4.74 5.07 9.87 9.34 9.95 0.89 5.78 -6.53 -0.30 0.76 -0.55 5.29 -16.45 11.64 10.86 -8.57 94.85 0.20 -0.16 -0.01 5391.46
399 100 10 20.41 0.06 4.24 0.09 4.74 5.02 9.87 9.18 11.79 1.84 5.79 -7.83 -1.30 1.61 0.06 0.86 -16.45 11.64 10.86 -8.57 95.10 0.24 -0.20 -0.03 5510.85
400 100 10 20.45 0.05 4.54 0.30 4.74 4.97 9.87 8.93 15.17 3.38 5.82 -7.17 0.66 6.15 1.10 4.54 -16.45 11.64 10.86 -8.57 95.31 0.22 -0.18 0.02 5894.56
401 100 10 20.50 0.05 4.67 0.13 4.74 4.93 9.87 8.67 25.26 10.09 5.86 -5.65 1.52 2.82 1.21 -3.34 -16.45 11.64 10.86 -8.57 95.53 0.21 -0.14 0.04 6062.81
402 100 10 20.55 0.05 4.86 0.20 4.74 4.89 9.87 8.44 25.90 0.64 5.91 -3.80 1.84 4.04 1.34 1.22 -16.45 11.64 10.86 -8.57 95.77 0.24 -0.10 0.05 6319.91
403 100 10 20.60 0.05 5.11 0.25 4.74 4.86 9.87 8.22 30.03 4.13 5.97 -2.07 1.73 4.92 0.92 0.88 -16.45 11.64 10.86 -8.57 96.02 0.26 -0.05 0.04 6639.21
404 100 10 20.65 0.05 5.43 0.32 4.74 4.83 9.87 8.03 19.04 -10.99 6.01 -0.88 1.20 6.34 1.38 1.42 -16.45 11.64 10.86 -8.57 96.29 0.27 -0.02 0.03 7050.78
405 100 10 20.70 0.05 5.72 0.30 4.74 4.81 9.87 7.73 14.11 -4.93 6.03 -0.08 0.80 5.93 2.25 -0.40 -16.45 11.64 10.86 -8.57 96.58 0.29 -0.00 0.02 7436.29
406 100 10 20.75 0.05 5.94 0.22 4.74 4.79 9.87 7.45 11.59 -2.52 6.04 1.09 1.17 4.05 3.21 -1.89 -16.45 11.64 10.86 -8.57 96.90 0.32 0.03 0.03 7720.11
407 100 10 20.80 0.05 6.28 0.34 4.75 4.78 9.87 7.36 11.09 -0.50 6.05 1.24 0.15 7.06 4.37 3.01 -16.45 11.64 10.86 -8.57 97.20 0.30 0.03 0.00 8160.28
408 100 10 20.86 0.05 6.39 0.11 4.75 4.77 9.87 7.36 10.53 -0.56 6.06 1.59 0.35 1.95 4.49 -5.11 -16.45 11.64 10.86 -8.57 97.55 0.35 0.04 0.01 8299.68
409 100 10 20.90 0.04 6.64 0.25 4.76 4.77 9.87 7.36 9.11 -1.42 6.07 1.74 0.15 5.85 4.91 3.90 -16.45 11.64 10.86 -8.57 97.84 0.29 0.04 0.00 8626.62
410 100 10 20.95 0.05 6.86 0.22 4.76 4.77 9.87 7.36 7.50 -1.60 6.07 -0.56 -2.30 4.19 4.71 -1.67 -16.45 11.64 10.86 -8.57 98.20 0.36 -0.01 -0.06 8914.86
411 100 10 21.00 0.05 7.15 0.29 4.77 4.78 9.87 7.36 6.80 -0.71 6.08 -3.33 -2.77 6.24 5.06 2.05 -16.45 11.64 10.86 -8.57 98.54 0.34 -0.08 -0.07 9295.91
412 100 10 21.05 0.05 6.89 -0.27 4.77 4.78 9.87 7.36 6.50 -0.29 6.08 -3.21 0.12 -5.33 4.12 -11.57 -16.45 11.64 10.86 -8.57 98.88 0.34 -0.08 0.00 8949.78
413 100 10 21.10 0.05 6.77 -0.12 4.78 4.78 9.87 7.36 5.69 -0.81 6.08 -1.13 2.09 -2.24 3.40 3.09 -16.45 11.64 10.86 -8.57 99.25 0.37 -0.03 0.05 8792.43
414 100 10 21.15 0.05 6.56 -0.21 4.78 4.80 9.87 7.36 5.67 -0.01 6.08 -0.42 0.70 -4.60 2.31 -2.35 -16.45 11.64 10.86 -8.57 99.55 0.30 -0.01 0.02 8517.69
415 100 10 21.20 0.05 6.07 -0.48 4.78 4.80 9.87 7.36 6.09 0.41 6.08 1.59 2.01 -9.65 0.75 -5.06 -16.45 11.64 10.86 -9.65 99.85 0.30 0.04 0.05 7890.57
416 100 10 21.25 0.05 6.08 0.01 4.79 4.80 9.87 7.36 11.34 5.25 6.09 3.10 1.52 0.19 0.37 9.84 -16.45 11.64 10.86 -9.65 100.16 0.30 0.08 0.04 7902.96
417 100 10 21.30 0.05 5.93 -0.16 4.79 4.81 9.87 7.36 14.91 3.57 6.11 4.28 1.18 -3.05 -0.65 -3.24 -16.45 11.64 10.86 -9.65 100.46 0.30 0.11 0.03 7700.76
418 100 10 21.35 0.05 6.25 0.32 4.79 4.83 9.87 7.36 10.12 -4.78 6.12 4.32 0.05 6.47 -0.19 9.52 -16.45 11.64 10.86 -9.65 100.77 0.31 0.11 0.00 8121.06
419 100 10 21.40 0.05 6.37 0.12 4.80 4.84 9.87 7.36 7.00 -3.13 6.12 2.53 -1.79 2.32 -0.55 -4.15 -16.45 11.64 10.86 -9.65 101.11 0.34 0.06 -0.04 8280.51
420 100 10 21.45 0.05 6.49 0.12 4.80 4.87 9.87 7.36 6.62 -0.38 6.12 1.12 -1.41 2.45 -0.72 0.14 -16.45 11.64 10.86 -9.65 101.43 0.32 0.03 -0.04 8436.78
421 100 10 21.50 0.05 6.28 -0.22 4.81 4.89 9.87 7.36 6.47 -0.15 6.12 0.10 -1.02 -4.63 -1.81 -7.08 -16.45 11.64 10.86 -9.65 101.72 0.29 0.00 -0.03 8154.09
422 100 10 21.56 0.06 6.07 -0.21 4.81 4.91 9.87 7.36 9.04 2.57 6.13 -1.51 -1.61 -3.69 -1.64 0.94 -16.45 11.64 10.86 -9.65 102.06 0.34 -0.04 -0.04 7885.61
423 100 10 21.60 0.04 6.29 0.22 4.81 4.93 9.87 7.36 11.22 2.19 6.14 -1.71 -0.20 4.98 -0.92 8.67 -16.45 11.64 10.86 -9.65 102.34 0.28 -0.04 -0.00 8170.16
424 100 10 21.65 0.05 6.47 0.18 4.82 4.96 9.87 7.36 11.79 0.56 6.16 -0.05 1.66 3.57 -0.10 -1.40 -16.45 11.64 10.86 -9.65 102.67 0.33 -0.00 0.04 8406.93
425 100 10 21.70 0.05 6.73 0.26 4.82 4.99 9.87 7.36 14.28 2.50 6.17 -0.17 -0.12 5.27 1.39 1.70 -16.45 11.64 10.86 -9.65 103.00 0.33 -0.00 -0.00 8742.72
426 100 10 21.75 0.05 6.96 0.23 4.82 5.03 9.87 7.36 10.27 -4.02 6.18 -0.84 -0.67 4.39 1.81 -0.89 -16.45 11.64 10.86 -9.65 103.36 0.36 -0.02 -0.02 9039.21
427 100 10 21.80 0.05 7.33 0.37 4.83 5.07 9.87 7.36 10.30 0.04 6.19 -1.70 -0.86 6.95 2.81 2.56 -16.45 11.64 10.86 -9.65 103.75 0.39 -0.04 -0.02 9517.99
428 100 10 21.85 0.05 7.44 0.11 4.84 5.12 9.87 7.44 10.41 0.10 6.20 -1.25 0.45 2.30 2.39 -4.65 -16.45 11.64 10.86 -9.65 104.11 0.36 -0.03 0.01 9661.53
429 100 10 21.90 0.05 7.67 0.23 4.84 5.16 9.87 7.67 10.30 -0.11 6.21 -1.28 -0.03 4.68 2.63 2.38 -16.45 11.64 10.86 -9.65 104.49 0.38 -0.03 -0.00 9965.81
430 100 10 21.96 0.05 7.98 0.31 4.85 5.21 9.87 7.98 10.37 0.08 6.22 -1.36 -0.08 5.67 2.95 0.99 -16.45 11.64 10.86 -9.65 104.93 0.44 -0.03 -0.00 10371.18
431 100 10 22.01 0.05 8.27 0.29 4.86 5.26 9.87 8.27 10.39 0.01 6.23 -0.10 1.26 5.34 3.95 -0.33 -16.45 11.64 10.86 -9.65 105.38 0.45 -0.00 0.03 10745.90
432 100 10 22.05 0.04 8.33 0.05 4.87 5.31 9.87 8.33 10.39 0.00 6.24 -0.22 -0.12 1.40 4.46 -3.94 -16.45 11.64 10.86 -9.65 105.70 0.32 -0.01 -0.00 10816.94
433 100 10 22.10 0.05 8.57 0.25 4.88 5.36 9.87 8.57 10.34 -0.05 6.25 1.21 1.43 4.93 4.45 3.53 -16.45 11.64 10.86 -9.65 106.13 0.43 0.03 0.04 11137.45
434 100 10 22.15 0.05 8.74 0.16 4.88 5.41 9.87 8.74 10.38 0.05 6.26 1.15 -0.06 3.28 4.42 -1.65 -16.45 11.64 10.86 -9.65 106.57 0.44 0.03 -0.00 11350.51
435 100 10 22.20 0.05 9.11 0.38 4.89 5.47 9.87 9.11 10.42 0.03 6.27 0.24 -0.92 7.57 4.65 4.29 -16.45 11.64 10.86 -9.65 107.02 0.46 0.01 -0.02 11842.08
436 100 10 22.25 0.05 9.19 0.08 4.90 5.53 9.87 9.19 10.36 -0.06 6.28 -0.68 -0.91 1.47 4.36 -6.10 -16.45 11.64 10.86 -9.65 107.50 0.48 -0.02 -0.02 11941.29
437 100 10 22.30 0.05 9.68 0.49 4.91 5.60 9.87 9.68 10.36 -0.00 6.29 -0.44 0.24 10.28 4.69 8.81 -16.45 11.64 10.86 -9.65 107.96 0.46 -0.01 0.01 12582.09
438 100 10 22.35 0.05 9.85 0.17 4.93 5.66 9.87 9.85 10.50 0.14 6.30 0.34 0.77 3.37 4.80 -6.91 -16.45 11.64 10.86 -9.65 108.46 0.49 0.01 0.02 12800.89
439 100 10 22.40 0.05 9.97 0.11 4.94 5.73 9.97 9.97 10.50 0.00 6.31 0.39 0.06 2.28 4.56 -1.09 -16.45 11.64 10.86 -9.65 108.96 0.50 0.01 0.00 12948.71
440 100 10 22.45 0.05 10.35 0.38 4.95 5.80 10.35 10.35 10.33 -0.17 6.32 -0.28 -0.67 7.52 4.74 5.24 -16.45 11.64 10.86 -9.65 109.48 0.53 -0.01 -0.02 13446.70
441 100 10 22.50 0.05 10.55 0.20 4.96 5.87 10.55 10.55 10.45 0.12 6.33 -0.63 -0.35 4.19 4.63 -3.33 -16.45 11.64 10.86 -9.65 109.99 0.51 -0.02 -0.01 13707.76
442 100 10 22.55 0.05 10.56 0.01 4.98 5.94 10.56 10.56 6.26 -4.19 6.33 0.32 0.95 0.26 4.51 -3.93 -16.45 11.64 10.86 -9.65 110.52 0.53 0.01 0.02 13724.66
443 100 10 22.60 0.05 10.29 -0.28 4.99 6.01 10.56 10.56 6.27 0.01 6.33 0.22 -0.10 -5.51 3.47 -5.77 -16.45 11.64 10.86 -9.65 111.03 0.51 0.01 -0.00 13366.58
444 100 10 22.65 0.05 10.11 -0.18 5.00 6.08 10.56 10.56 6.26 -0.01 6.33 0.01 -0.21 -3.73 2.77 1.78 -16.45 11.64 10.86 -9.65 111.53 0.50 0.00 -0.01 13128.80
445 100 10 22.70 0.05 9.86 -0.25 5.01 6.14 10.56 10.56 6.23 -0.03 6.33 0.49 0.48 -4.73 1.54 -1.00 -16.45 11.64 10.86 -9.65 112.04 0.51 0.01 0.01 12809.20
446 100 10 22.75 0.05 9.46 -0.40 5.02 6.19 10.56 10.56 6.21 -0.02 6.33 0.13 -0.35 -7.88 0.60 -3.15 -16.45 11.64 10.86 -9.65 112.52 0.48 0.00 -0.01 12287.19
447 100 10 22.80 0.05 9.35 -0.11 5.03 6.24 10.56 10.56 6.12 -0.09 6.33 -1.12 -1.25 -2.13 -0.64 5.75 -16.45 11.64 10.86 -9.65 113.00 0.48 -0.03 -0.03 12146.24
448 100 10 22.85 0.05 9.21 -0.14 5.04 6.29 10.56 10.56 6.04 -0.08 6.32 -1.00 0.12 -2.91 -1.27 -0.78 -16.45 11.64 10.86 -9.65 113.43 0.43 -0.02 0.00 11968.61
449 100 10 22.90 0.05 8.81 -0.40 5.05 6.34 10.56 10.56 5.99 -0.06 6.32 -0.78 0.22 -7.65 -2.26 -4.74 -16.45 11.64 10.86 -9.65 113.89 0.46 -0.02 0.01 11451.75
450 100 10 22.95 0.05 8.78 -0.04 5.06 6.37 10.56 10.56 5.94 -0.04 6.32 -1.23 -0.45 -0.80 -3.09 6.85 -16.45 11.64 10.86 -9.65 114.31 0.42 -0.03 -0.01 11401.84
451 100 10 23.00 0.05 8.49 -0.28 5.06 6.41 10.56 10.56 5.62 -0.32 6.32 -1.89 -0.67 -5.63 -4.07 -4.83 -16.45 11.64 10.86 -9.65 114.74 0.42 -0.05 -0.02 11036.25
452 100 10 23.06 0.06 8.22 -0.28 5.07 6.44 10.56 10.56 5.60 -0.02 6.32 -2.37 -0.48 -4.90 -4.59 0.73 -16.45 11.64 10.86 -9.65 115.21 0.47 -0.06 -0.01 10673.61
453 100 10 23.10 0.04 7.94 -0.28 5.08 6.46 10.56 10.56 5.56 -0.04 6.32 -4.11 -1.74 -6.28 -4.66 -1.38 -16.45 11.64 10.86 -9.65 115.55 0.35 -0.10 -0.04 10314.62
454 100 10 23.15 0.05 7.58 -0.36 5.08 6.48 10.56 10.56 5.84 0.28 6.32 -5.26 -1.15 -7.12 -5.00 -0.84 -16.45 11.64 10.86 -9.65 115.94 0.39 -0.13 -0.03 9843.15
455 100 10 23.20 0.05 7.36 -0.22 5.09 6.49 10.56 10.56 5.01 -0.83 6.31 -7.19 -1.92 -4.51 -4.98 2.61 -16.45 11.64 10.28 -9.65 116.29 0.35 -0.18 -0.05 9562.08
456 100 10 23.25 0.05 7.31 -0.05 5.09 6.50 10.56 10.56 5.07 0.06 6.31 -8.30 -1.11 -1.05 -4.30 3.46 -16.45 11.64 10.28 -9.65 116.66 0.37 -0.21 -0.03 9494.04
457 100 10 23.30 0.05 6.99 -0.31 5.10 6.50 10.56 10.56 5.36 0.30 6.31 -10.79 -2.49 -5.82 -4.67 -4.77 -16.45 11.64 10.28 -9.65 117.04 0.38 -0.27 -0.06 9085.96
458 100 10 23.35 0.05 6.82 -0.17 5.10 6.50 10.56 10.56 5.20 -0.16 6.31 -12.16 -1.37 -3.68 -4.74 2.14 -16.45 11.64 10.28 -9.65 117.36 0.32 -0.30 -0.03 8861.48
459 100 10 23.40 0.05 6.30 -0.52 5.10 6.49 10.56 10.56 4.29 -0.92 6.30 -12.73 -0.56 -10.13 -4.99 -6.45 -16.45 11.64 10.28 -10.13 117.68 0.32 -0.32 -0.01 8190.47
460 100 10 23.45 0.05 6.38 0.08 5.10 6.49 10.56 10.56 4.25 -0.04 6.30 -13.82 -1.10 1.67 -4.74 11.79 -16.45 11.64 10.28 -10.13 117.99 0.31 -0.35 -0.03 8294.39
461 100 10 23.50 0.05 6.24 -0.15 5.11 6.48 10.56 10.56 4.57 0.32 6.29 -16.17 -2.34 -2.96 -4.48 -4.63 -16.45 11.64 10.28 -10.13 118.30 0.31 -0.40 -0.06 8101.88
462 100 10 23.55 0.05 5.96 -0.27 5.11 6.46 10.56 10.56 5.00 0.43 6.29 -17.41 -1.25 -5.37 -4.52 -2.40 -16.45 11.64 10.28 -10.13 118.60 0.30 -0.44 -0.03 7746.18
463 100 10 23.61 0.05 5.45 -0.51 5.11 6.45 10.56 10.56 5.25 0.25 6.29 -18.76 -1.35 -9.48 -4.84 -4.11 -16.45 11.64 10.28 -10.13 118.90 0.29 -0.47 -0.03 7080.99
464 100 10 23.65 0.05 5.12 -0.33 5.11 6.44 10.56 10.56 5.27 0.02 6.29 -19.22 -0.46 -6.98 -4.83 2.50 -16.45 11.64 10.28 -10.13 119.14 0.24 -0.48 -0.01 6654.97
465 100 10 23.70 0.05 4.97 -0.15 5.11 6.42 10.56 10.56 4.65 -0.61 6.28 -18.81 0.41 -3.08 -4.69 3.90 -16.45 11.64 10.28 -10.13 119.38 0.24 -0.47 0.01 6458.87
466 100 10 23.75 0.05 4.74 -0.23 5.11 6.41 10.56 10.56 4.52 -0.14 6.28 -19.61 -0.80 -4.71 -5.05 -1.63 -16.45 11.64 10.28 -10.13 119.61 0.23 -0.49 -0.02 6158.81
467 100 10 23.80 0.05 4.63 -0.11 5.11 6.39 10.56 10.56 4.76 0.24 6.28 -19.93 -0.31 -2.20 -4.69 2.51 -16.45 11.64 10.28 -10.13 119.85 0.24 -0.50 -0.01 6012.94
468 100 10 23.85 0.05 4.50 -0.13 5.11 6.38 10.56 10.56 5.49 0.74 6.28 -19.92 0.01 -2.66 -4.59 -0.46 -16.45 11.64 10.28 -10.13 120.06 0.22 -0.50 0.00 5846.80
469 100 10 23.90 0.05 4.44 -0.06 5.11 6.37 10.56 10.56 5.19 -0.30 6.27 -18.90 1.02 -1.10 -3.69 1.57 -16.45 11.64 10.28 -10.13 120.30 0.23 -0.47 0.03 5772.63
470 100 10 23.95 0.05 4.54 0.09 5.10 6.36 10.56 10.56 4.80 -0.39 6.27 -17.19 1.71 1.88 -3.67 2.97 -16.45 11.64 10.28 -10.13 120.52 0.23 -0.43 0.04 5894.49
471 100 10 24.00 0.05 4.13 -0.41 5.10 6.35 10.56 10.56 4.47 -0.33 6.27 -15.85 1.35 -8.51 -4.22 -10.38 -16.45 11.64 10.28 -10.13 120.72 0.20 -0.40 0.03 5363.88
472 100 10 24.05 0.05 3.85 -0.28 5.10 6.34 10.56 10.56 4.24 -0.23 6.26 -14.07 1.77 -5.30 -4.21 3.21 -16.45 11.64 10.28 -10.13 120.92 0.20 -0.35 0.04 4998.97
473 100 10 24.10 0.05 3.79 -0.06 5.10 6.33 10.56 10.56 4.17 -0.07 6.26 -12.54 1.53 -1.31 -3.40 3.99 -16.45 11.64 10.28 -10.13 121.10 0.18 -0.31 0.04 4919.07
474 100 10 24.15 0.05 3.78 -0.01 5.09 6.32 10.56 10.56 4.29 0.12 6.25 -9.56 2.98 -0.13 -2.71 1.18 -16.45 11.64 10.28 -10.13 121.29 0.19 -0.24 0.07 4910.93
475 100 10 24.20 0.05 3.85 0.07 5.09 6.31 10.56 10.56 4.72 0.43 6.25 -7.05 2.51 1.39 -2.27 1.51 -16.45 11.64 10.28 -10.13 121.49 0.20 -0.18 0.06 5004.75
476 100 10 24.25 0.05 4.23 0.38 5.09 6.31 10.56 10.56 5.09 0.37 6.25 -4.89 2.16 7.53 -1.04 6.14 -16.45 11.64 10.28 -10.13 121.70 0.21 -0.12 0.05 5493.99
477 100 10 24.30 0.05 4.45 0.22 5.09 6.31 10.56 10.56 8.24 3.14 6.25 -3.92 0.96 4.47 -0.37 -3.07 -16.45 11.64 10.28 -10.13 121.93 0.22 -0.10 0.02 5784.13
478 100 10 24.35 0.05 4.62 0.17 5.09 6.32 10.56 10.56 10.78 2.54 6.26 -2.38 1.55 3.34 0.23 -1.12 -16.45 11.64 10.28 -10.13 122.16 0.23 -0.06 0.04 6001.31
479 100 10 24.41 0.05 4.91 0.29 5.09 6.33 10.56 10.56 11.10 0.32 6.27 -1.55 0.83 5.28 0.86 1.93 -16.45 11.64 10.28 -10.13 122.43 0.27 -0.04 0.02 6378.46
480 100 10 24.45 0.04 5.10 0.19 5.09 6.33 10.56 10.56 11.25 0.15 6.28 -1.27 0.27 4.26 1.10 -1.02 -16.45 11.64 10.28 -10.13 122.65 0.22 -0.03 0.01 6621.85
481 100 10 24.51 0.06 5.27 0.17 5.09 6.34 10.56 10.56 8.08 -3.17 6.29 -1.77 -0.50 3.04 2.26 -1.22 -16.45 11.64 10.28 -10.13 122.95 0.30 -0.04 -0.01 6847.14
482 100 10 24.55 0.05 5.62 0.35 5.09 6.35 10.56 10.56 8.03 -0.05 6.29 -2.18 -0.41 7.24 3.51 4.20 -16.45 11.64 10.28 -10.13 123.22 0.27 -0.05 -0.01 7298.52
483 100 10 24.60 0.05 5.75 0.13 5.09 6.37 10.56 10.56 8.04 0.01 6.29 -1.60 0.58 2.85 3.93 -4.39 -16.45 11.64 10.28 -10.13 123.48 0.26 -0.04 0.01 7465.29
